web_scraper_order,web_scraper_start_url,pagination-selector,price,data,image
"1770053921-374","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","375.00","เพดดิกรี โปร อาหารสุนัขโตพันธุ์ทอยและเล็ก ชนิดเม็ด 2.7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8853301008297/thumbnail/8853301008297_1-20230711103141-.jpg"
"1770053921-375","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","365.00","เพียวริน่า วัน ยูรินารี่ แคร์ อาหารสูตรแมวโต รสไก่ ชนิดเม็ด 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8850126001816/thumbnail/8850126001816_1-20240913124233-.jpg"
"1770053921-376","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","57.00","บิงโกสตาร์ อาหารสุนัขโต 3 มิกซ์ ชนิดเม็ด 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/55/88/8859104003255/thumbnail/8859104003255_1-20240725104548-.jpg"
"1770053921-377","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","42.00","บิ๊กซี แฮปปี้ ไพรซ์ ขนมสุนัข ซอฟ ด๊อก สติ๊ก รสตับ 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/88/8852523011535/thumbnail/8852523011535_1-20240201153754-.jpg"
"1770053921-378","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","699.00","เพียวริน่าวัน อาหารแมวชนิดเปียก สูตรควบคุมก้อนขน สำหรับแมวโต 2.7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/88/88/8850125071988/thumbnail/8850125071988_1-20240913101557-.jpg"
"1770053921-379","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","249.00","สมาร์ทฮาร์ท อาหารสุนัข สำหรับสุนัขโต รสไก่ 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/88/8850477830035/thumbnail/8850477830035.jpg"
"1770053921-380","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","42.00","บิ๊กซี แฮปปี้ ไพรซ์ ชิคเก้น เบคอน สไลด์ รสแซลมอน 40 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8852523013560/thumbnail/8852523013560_1-20240306140750-.jpg"
"1770053921-381","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","18.50","เฟลิกซ์ เซนเซชั่น อาหารแมวชนิดเปียก รสปลาแซลมอนและมะเขือเทศในเยลลี่ 85 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/51/49/4902201209151/thumbnail/4902201209151_1-20240913122322-.jpg"
"1770053921-382","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ สติ๊ก เนื้อวัวแท่ง สำหรับสัตว์ 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/96/88/8851759711196/thumbnail/8851759711196_1-20230718085258-.jpg"
"1770053921-383","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","289.00","มีโอ อาหารแมวชนิดเม็ด สำหรับลูกแมว รสปลาทะเล 2.8 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8850477002364/thumbnail/8850477002364_1-20221107093643-.jpg"
"1770053921-384","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","24.00","เพดดิกรี อาหารลูกสุนัขแบบเปียก รสวัว ไข่ บด พร้อมผัก 130 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/88/8853301006019/thumbnail/8853301006019_1.jpg"
"1770053921-385","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","135.00","วิสกัส อาหารแมวชนิดเม็ด สูตรแมวโต เลี้ยงในบ้าน 1.1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/81/88/8853301143981/thumbnail/8853301143981_1-20240624134606-.jpg"
"1770053921-386","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","99.00","ชาร์ลเดิร์น เซ้นท์แอนด์แคร์ สเปรย์ขจัดกลิ่นสำหรับสัตว์เลี้ยง 180 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/40/88/8852524014740/thumbnail/8852524014740_1-20241224103752-.jpg"
"1770053921-387","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","60.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารว่างสำหรับแมว ขนมแมวเลีย รสทูน่า ผสมปลาคัทสึโอะบูชิ 15 ก. แพ็ค 4","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/88/8852523011610/thumbnail/8852523011610_1-20240207152559-.jpg"
"1770053921-388","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","669.00","สมาร์ทฮาร์ท อาหารสุนัขชนิดเม็ด สำหรับลูกสุนัข รสเนื้อวัวและนม 8 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/89/88/8850477811089/thumbnail/8850477811089_1-20240104193723-.jpg"
"1770053921-389","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","156.00","เพดดิกรี อาหารสุนัขชนิดเม็ด สำหรับสนัขโตพันธุ์เล็ก รสตับย่าง 1.3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/59/93/9334214033259/thumbnail/9334214033259_1-20230613122317-.jpg"
"1770053921-390","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","เฟลิกซ์ ปาร์ตี้มิกซ์ เพลย์ทูป ขนมแมว รสปลาทูน่าและปู 50 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8850125099425/thumbnail/8850125099425_1-20240913124218-.jpg"
"1770053921-391","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","279.00","คานิว่า อาหารแมวชนิดเม็ด สูตรสำหรับแมวเลี้ยงในบ้าน รสเนื้อปลาแซลมอน 1.3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/77/88/8859739210677/thumbnail/8859739210677_1-20240502120417-.jpg"
"1770053921-392","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","64.00","มีโอ อาหารแมว ชนิดเม็ด สำหรับลูกแมว รสปลาทะเล 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8850477055506/thumbnail/8850477055506.jpg"
"1770053921-393","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","279.00","โทโรโทโร่ อาหารแมว รสปลาทูน่าและปลาโออบแห้ง 15 ก. แพ็ค 36","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8859160403037/thumbnail/8859160403037_1-20241118150724-.jpg"
"1770053921-394","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","65.00","ด็อกอะโฮลิค ขนมสุนัข ไก่พันชีสแท่ง 10 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8858767314456/thumbnail/8858767314456_1-20230327110656-.jpg"
"1770053921-395","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","287.00","เพียวริน่า ซุปเปอร์โค้ท อาหารสุนัขชนิดเม็ด สูตรสุนัขโตพันธุ์เล็ก รสปลาทูน่า 2.7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/97/88/8850011053197/thumbnail/8850011053197_1-20240307145048-.jpg"
"1770053921-396","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","62.00","บิงโกสตาร์ อาหารแมวโตชนิดเม็ด รสปลาทู 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8859104003231/8859104003231_1-20240725104544-.jpg"
"1770053921-397","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","24.00","เจอร์ไฮ เพาซ์ อาหารสุนัขชนิดเปียก รสเนื้อเป็ดย่างชิ้นในน้ำเกรวี่ 120 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8851759961157/thumbnail/8851759961157_1.jpg"
"1770053921-398","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","71.00","เชนการ์ด ด็อก เพาเดอร์ แป้งกำจัดเห็บหมัด 200 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8851495002732/thumbnail/8851495002732_1-20241016143807-.jpg"
"1770053921-399","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","132.00","ซิลเวอร์ อาหารแมวชนิดเม็ด สำหรับแมวโตเต็มวัย รสปลาทูน่าและข้าวหอมมะลิผสมทูน่าอบแห้ง 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/95/88/8859306620595/thumbnail/8859306620595_1-20240926133531-.jpg"
"1770053921-400","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","99.00","เน็กโกะ โฮลิสติก แอนด์ เกรนฟรี แมวโตเลี้ยงในบ้าน 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/52/88/8859160403952/thumbnail/8859160403952_1-20250421110252-.jpg"
"1770053921-401","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","419.00","เพียวริน่า วัน อาหารสำหรับแมวโตทำหมันชนิดเม็ด รสไก่ 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/40/88/8850124000040/thumbnail/8850124000040_1-20251022154331-.jpg"
"1770053921-402","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","เชนการ์ด แชมพูสำหรับลูกสุนัข 200 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8851495004316/thumbnail/8851495004316_1-20241016144121-.jpg"
"1770053921-403","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","365.00","เพียวริน่า วัน อินดอร์ แอดแวนเทจ อาหารแมวชนิดเม็ด สูตรแมวเลี้ยงในบ้าน 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/47/88/8850127004847/thumbnail/8850127004847_1-20240913124133-.jpg"
"1770053921-404","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","201.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารแมวโต รสปลาทู ขนาด 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8859104012707/thumbnail/8859104012707_1-20260121154049-.jpg"
"1770053921-405","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","659.00","สมาร์ทฮาร์ท อาหารสุนัขโต รสไก่และไข่ 10 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/03/88/8850477830103/thumbnail/8850477830103_1.jpg"
"1770053921-406","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","265.00","เพดดิกรี อาหารสุนัขชนิดเม็ด สำหรับสุนัขโต รสแกะและผัก 3 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/93/9334214023021/thumbnail/9334214023021_1-20230710170849-.jpg"
"1770053921-407","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","284.00","เพดดิกรี มินิ อาหารสุนัขชนิดเม็ด สำหรับสุนัขโตพันธุ์เล็ก รสเนื้อวัวแกะและผัก 2.7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8853301893725/thumbnail/8853301893725_1-20230710105010-.jpg"
"1770053921-408","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","20.00","กินโนะ แคท กูร์เมต์ อาหารแมวชนิดเปียก รสปลาทูน่าหน้าปลาข้าวสารในเยลลี่ 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/45/4520699605134/thumbnail/4520699605134_1-20230516165102-.jpg"
"1770053921-409","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","ฟริสกี้ส์ ขนมแมว สูตรบีชไซด์ รสปลาทูน่า แซลมอน และแสนปเปอร์ 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/20/88/8850125071520/thumbnail/8850125071520.jpg"
"1770053921-410","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","100.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร ทิชชูเปียก สำหรับสัตว์เลี้ยง 80 แผ่น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8852523013607/thumbnail/8852523013607_1-20240306140751-.jpg"
"1770053921-411","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","เจอร์ไฮ ขนมสุนัข มอร์นิ่ง ไทม์ สติ๊ก 50 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8851759459050/thumbnail/8851759459050_1-20240930152604-.jpg"
"1770053921-412","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","101.00","เชนการ์ด 1 แชมพูขจัดเห็บหมัด สำหรับสุนัข 350 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/80/88/8851495000080/thumbnail/8851495000080_1-20241016170348-.jpg"
"1770053921-413","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","129.00","แค็ทเอ็นจอย อาหารแมวชนิดเม็ด รสแซลมอน 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/92/88/8859104000292/thumbnail/8859104000292_1.jpg"
"1770053921-414","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","156.00","ซากุระ โกลด์ อาหารปลา เม็ดเล็ก ขนาด S 500 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8850805000208/thumbnail/8850805000208_1.jpg"
"1770053921-415","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","127.00","มีโอ อาหารแมวเปอร์เซีย สูตรป้องกันก้อนขนอุดตัน ขนาด 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8850477051157/thumbnail/8850477051157_1-20240926133422-.jpg"
"1770053921-416","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","139.00","แบร์ริ่ง แชมพูกำจัดเห็บ หมัด สำหรับสุนัขพันธุ์เล็ก สูตร 7 600 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8850292516039/thumbnail/8850292516039.jpg"
"1770053921-417","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","284.00","เพดดิกรี อาหารลูกสุนัขชนิดเม็ด รสไก่ ไข่และนม 2.7 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8853301130974/thumbnail/8853301130974_1-20230710111429-.jpg"
"1770053921-418","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","51.00","ซีซาร์ อาหารสุนัขชนิดเปียก รสเนื้อวัวและผัก 100 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/00/0000093362979/thumbnail/0000093362979_1-20230711180751-.jpg"
"1770053921-419","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","104.00","เพดดิกรี เดนต้าสติก อาหารว่าง สำหรับสุนัขพันธุ์ตุ๊กตา 120 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8851393000731/thumbnail/8851393000731_1-20230710170810-.jpg"
"1770053921-420","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","145.00","แบร์ริ่ง เจอร์กี้ ทรีทส์ ซอฟท์สแน็ค ขนมสุนัข รสเนื้อและตับ 300 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8850292591333/8850292591333_1_2.jpg"
"1770053921-421","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","แบร์ริ่ง ขนมแมวเลีย รสปลาแซลมอน 15 ก. แพ็ค 4 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8850292592279/thumbnail/8850292592279_3.jpg"
"1770053921-422","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","111.00","บิงโกสตาร์ ยัมมี่ สติ๊ก รสเป็ดย่าง 500 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8859104008885/thumbnail/8859104008885_1-20240725104548-.jpg"
"1770053921-423","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","365.00","เพียวริน่า วัน เฮลตี้ อะเดาท์ อาหารแมวชนิดเม็ด สูตรผสมปลาแซลมอนและทูน่า 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8850125001671/thumbnail/8850125001671_1-20240913101421-.jpg"
"1770053921-424","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","99.00","เทมเทชันส์ ขนมแมวสอดไส้ครีม รสเทสตี้ไก่ 75 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/43/88/8851393000243/8851393000243_1-20230708033117-.jpg"
"1770053921-425","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","936.00","บิ๊กซี แฮปปี้ ไพรซ์ อาหารแมวชนิดเปียก รสปลาทะเลและไก่ในเยลลี่ 400 ก. แพ็ค 24","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/03/88/8850356234503/thumbnail/8850356234503_1-20241118145342-.jpg"
"1770053921-426","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","187.00","เพดดิกรี อาหารสุนัขชนิดเม็ด สำหรับสุนัขโต รสเนื้อวัวและผัก 1.5 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/93/9334214022925/thumbnail/9334214022925_1-20230710170843-.jpg"
"1770053921-427","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","1,239.00","สมาร์ทฮาร์ท อาหารสุนัข สำหรับสุนัขโต รสไก่และตับ ขนาด 20 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8850477803206/thumbnail/8850477803206_1-20240712144300-.jpg"
"1770053921-428","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","525.00","เชาชูหรุ ขนมแมวเลีย รสรวมทูน่า 700 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/88/8859387700049/thumbnail/8859387700049_1.jpg"
"1770053921-429","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","55.00","เพดดิกรี เดนต้าสติก ขนมสุนัข สำหรับพันธ์ุเล็ก รสชาเขียว 75 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/94/88/8853301200394/thumbnail/8853301200394_2-20230710170828-.jpg"
"1770053921-430","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","132.00","ด็อกเฟรนด์ ขนมสุนัข หูวัวนิ่มสไลค์ รสไก่ย่าง 150 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8850537002198/thumbnail/8850537002198.jpg"
"1770053921-431","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","129.00","แค็ทเอ็นจอย อาหารเม็ด สำหรับลูกแมวและแม่แมว รสปลาทะเล ไก่ และนม 1.2 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/94/88/8859104004894/thumbnail/8859104004894.jpg"
"1770053921-432","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","199.00","เชนการ์ด 1 แชมพูขจัดเห็บหมัด สำหรับสุนัข 1000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/88/8851495001919/thumbnail/8851495001919_1-20241016170442-.jpg"
"1770053921-433","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","175.00","สมาร์ทฮาร์ท อาหารชนิดเม็ด สำหรับสุนัขโต รสเนื้ออบ 1.5 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/51/88/8850477810051/thumbnail/8850477810051.jpg"
"1770053921-434","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","111.00","บิงโกสตาร์ ยัมมี่สติ๊ก ขนมสุนัข รสนม 500 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/39/88/8859104005839/thumbnail/8859104005839-20240808152446-.jpg"
"1770053921-435","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","55.00","เพดดิกรี ขนมเดนต้าสติกสำหรับสุนัขพันธุ์ตุ๊กตา 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8851393000724/thumbnail/8851393000724_2-20230710170810-.jpg"
"1770053921-436","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","142.00","แบร์ริ่ง แชมพูกำจัดเห็บและหมัด สูตร 5 สำหรับสุนัขกลิ่นสาบ 600 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8850292515032/thumbnail/8850292515032_3.jpg"
"1770053921-437","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","736.00","เพดดิกรี อาหารสุนัขชนิดเม็ด สำหรับสุนัขโตพันธุ์เล็ก รสเนื้อวัว แกะและผัก 8 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/63/88/8853301893763/thumbnail/8853301893763_1-20230613122316-.jpg"
"1770053921-438","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","289.00","มีโอ อาหารแมว สำหรับแมวเปอร์เซีย 2.8 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8850477051034/thumbnail/8850477051034_1-20250610153419-.jpg"
"1770053921-439","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","ฟริสกี้ส์ ขนมแมว สูตรมิกซ์กริลล์ รสไก่ เนื้อ และแซลมอน 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8850125071506/thumbnail/8850125071506_1-20240913100556-.jpg"
"1770053921-440","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","20.00","กินโนะ แคท กูร์เมต์ อาหารแมวชนิดเปียก รสปลาทูน่าหน้าเนื้อไก่ในเยลลี่ 60 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/77/45/4520699603277/thumbnail/4520699603277_1-20260105173727-.jpg"
"1770053921-441","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","78.00","โอเล่ แคท อาหารแมว ชนิดเม็ด รสซีฟู้ด 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8859306620038/thumbnail/8859306620038_1.jpg"
"1770053921-442","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","52.00","โทโร โทโร่ ขนมครีมแมวเลีย รสปลาทูน่าและปลาโออบแห้งผสมหอยเชลล์ 15 ก. แพ็ค 5","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/20/88/8859160400920/thumbnail/8859160400920_1-20240711175443-.jpg"
"1770053921-443","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","190.00","เทมเทชันส์ ขนมแมว รสเทมดิ้งทูน่า 160 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/88/8853301001601/8853301001601_1-20230708040022-.jpg"
"1770053921-444","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","189.00","สมาร์ทฮาร์ท โกลด์ อินดอร์ อาหารสุนัข สำหรับสุนัขโตพันธุ์เล็ก 1 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/59/88/8850477025059/thumbnail/8850477025059_1-20240104193721-.jpg"
"1770053921-445","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","249.00","สมาร์ทฮาร์ท อาหารสุนัขโต รสสเต็กเนื้อ 2.6 กก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/68/88/8850477890268/thumbnail/8850477890268_1.jpg"
"1770053921-446","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","59.00","ฟริสกี้ส์ อาหารแมวชนิดเม็ด รสรวมมิตรปลาทะเล 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/88/8850125072831/thumbnail/8850125072831_4.jpg"
"1770053921-447","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","47.00","โคโคแคท ที่ตักมูลสัตว์","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8850238092214/thumbnail/8850238092214_1.jpg"
"1770053921-448","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","22.00","ซิลเวอร์ อาหารแมวสูงอายุชนิดเปียก รสทูน่า แซลมอนนอร์เวย์ และสาหร่ายในน้ำเกรวี่ 85 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/67/88/8859306666067/thumbnail/8859306666067_1-20241031105702-.jpg"
"1770053921-449","https://www.bigc.co.th/category/pet-food-and-pet-supplies?limit=100&page=1","","89.00","โทโร โทโร่ ฟรีซดราย แซลมอนกับควินัว 40 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/55/88/8859160402955/thumbnail/8859160402955_1-20221220103840-.jpg"
