web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920496-609","https://www.bigc.co.th/category/grocery-bakery?limit=100","","69.00","วอลล์ เทคโฮม คลาสสิก ช็อกโกแลตชิพ 410 ก.","฿89.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/83/88/8851932438483/thumbnail/8851932438483_1-20251202184420-.jpg"
"1769920496-610","https://www.bigc.co.th/category/grocery-bakery?limit=100","","67.00","ส. ขอนแก่น กุนเชียงเชือกฟ้า 125 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/40/88/8850269020040/thumbnail/8850269020040_1-20221114145356-.jpg"
"1769920496-611","https://www.bigc.co.th/category/grocery-bakery?limit=100","","79.00","ธนาธร ส้มนัมเบอร์วัน","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/65/02/0255265/thumbnail/0255265.jpg"
"1769920496-612","https://www.bigc.co.th/category/grocery-bakery?limit=100","","248.00","วี อาร์ เฟร็ช หมูสามชั้นสไลด์แช่แข็ง","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/02/0211864/0211864_2-20250805101440-.jpg"
"1769920496-613","https://www.bigc.co.th/category/grocery-bakery?limit=100","","34.00","ชิมดู ไก่ฮ้องพร้อมทาน 85 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/11/88/8857125746311/thumbnail/8857125746311-20240514184551-.jpg"
"1769920496-614","https://www.bigc.co.th/category/grocery-bakery?limit=100","","175.00","พีทีเอ็น กูร์เมต์ เนื้อท้องแซลมอนติดครีบแช่แข็ง 500 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/88/8859312611105/thumbnail/8859312611105_1-20231227170251-.jpg"
"1769920496-615","https://www.bigc.co.th/category/grocery-bakery?limit=100","","119.00","เจด ดราก้อน ขนมจีบหมูสับไข่เค็ม 16 ก. แพ็ค 15","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8851351012714/thumbnail/8851351012714_1-20231227210027-.jpg"
"1769920496-616","https://www.bigc.co.th/category/grocery-bakery?limit=100","","35.00","โครงการหลวง พริกหวานเหลือง แพ็ค 130 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/20/2000000223360/thumbnail/2000000223360_1-20250307103713-.jpg"
"1769920496-617","https://www.bigc.co.th/category/grocery-bakery?limit=100","","219.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร แซลมอนสเต็ก 100 ก. x 3 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/67/88/8859031233367/thumbnail/8859031233367_1-20251110163040-.jpg"
"1769920496-618","https://www.bigc.co.th/category/grocery-bakery?limit=100","","209.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร กุ้งขาวไว้หาง 90-110 ตัว / ถุง 500 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/28/88/8850468837128/thumbnail/8850468837128_1-20251107164159-.jpg"
