web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920735-38","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","35.00","โอ๊ตไซด์ นมข้าวโอ๊ต รสออริจินัล 180 มล. แพ็ค 3","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/89/8997240601260/thumbnail/8997240601260_1-20260120160037-.jpg"
"1769920735-39","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","74.00","โฟร์โมสต์ นมยูเอชที ขาดมันเนย 225 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/75/88/8850188903875/thumbnail/8850188903875_1-20250611112316-.jpg"
"1769920735-40","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","86.00","ไฮคิว เอกซ์พลอเรอร์ พรีไบโอ โพรเทก นมยูเอชที สูตร 4 สำหรับเด็กและทุกคนในครอบครัว รสจืด 180 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8851359702129/thumbnail/8851359702129_1-20250515165758-.jpg"
"1769920735-41","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","89.00","ไวตามิลค์ นมถั่วเหลือง สูตรออริจินัล 300 มล. x 6 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/88/8851028140054/thumbnail/8851028140054_1-20230727154905-.jpg"
"1769920735-42","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","55.00","ดัชชี่ โยเกิร์ตผสมวุ้นมะพร้าว 135 ก. แพ็ค 4","฿58.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/45/88/8851717021145/thumbnail/8851717021145_1-20260106172232-.jpg"
"1769920735-43","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","52.00","จิตรลดา นมสดยูเอชที รสจืด 200 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8850901320071/thumbnail/8850901320071_1-20260105162555-.jpg"
"1769920735-44","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","39.00","ไทย-เดนมาร์ค นมยูเอชทีรสจืด โอเมก้าพลัส 180 มล. แพ็ค 3","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/33/88/8852537121633/thumbnail/8852537121633_1-20230731140442-.jpg"
"1769920735-45","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","20.00","ดัชมิลล์ คิดส์ โยเกิร์ตพร้อมดื่มยูเอชที รสส้ม 90 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/00/88/8851717049200/thumbnail/8851717049200_1-20250613010344-.jpg"
"1769920735-46","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","129.00","137 ดีกรี นมอัลมอนด์ ยูเอชที ไม่หวาน 1000 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8854761951413/thumbnail/8854761951413_0-20251201172612-.jpg"
"1769920735-47","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","48.00","ไวตามิลค์ แชมป์ นมถั่วเหลือง ยูเอชที สูตรปราศจากแลคโตส รสจืด 180 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/53/88/8851028004653/thumbnail/8851028004653_1-20251223180057-.jpg"
"1769920735-48","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","50.00","โฟร์โมสต์ นมยูเอชที รสจืด 1 ล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8850188270106/thumbnail/8850188270106_1-20250611133420-.jpg"
"1769920735-49","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","55.00","ดัชชี่ โยเกิร์ต รสออริจินัล 135 ก. แพ็ค 4","฿58.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/84/88/8851717021084/thumbnail/8851717021084_1-20260106172232-.jpg"
"1769920735-50","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","78.00","โอวัลติน นมยูเอชที รสมอลต์ช็อกโกแลต สูตรแคลเซียมสูง 225 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/76/7612100053836/thumbnail/7612100053836_1-20251204175957-.jpg"
