web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1770053532-902","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","35.00","กระดาษโน๊ต Kakao Friends รุ่น KK222 ขนาด A5 คละแบบ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/88/8851215732222/thumbnail/8851215732222_2-20250312141804-.jpg"
"1770053532-903","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","42.00","ดิลก สมุดริมด้าย KAKAO FRIENDS B5 รุ่น KK1212 (สินค้าคละลาย ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8851215732123/thumbnail/8851215732123_1-20240502113947--20240827141120-.jpg"
"1770053532-904","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","95.00","กระดาษโน๊ต Kakao Friends รุ่น KK215 ขนาด A5 (สินค้าคละลาย ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/55/88/8851215722155/thumbnail/8851215722155_1-20240502112720-.jpg"
"1770053532-905","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","42.00","แพลนโก สันรูด หนา 5 มม. คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8851752160113/thumbnail/8851752160113_3-20250327181244-.jpg"
"1770053532-906","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","19.00","ดองอา ปากกาเน้นข้อความ 2 หัว เบอร์ 73 สีทอง","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8801456122450/thumbnail/8801456122450_1-20240502120228-.jpg"
"1770053532-907","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","19.00","ดองอา ปากกาเน้นข้อความ 2 หัว เบอร์ 41 สี Pale Green","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8801456122412/thumbnail/8801456122412_1-20240502120239-.jpg"
"1770053532-908","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","19.00","ดองอา ปากกาเน้นข้อความ Twinliner Soft สี Emeraid 55","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/68/88/8801456122368/thumbnail/8801456122368_1-20240429163358-.jpg"
"1770053532-909","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","52.00","ตราม้า ชุดเรขาคณิต รุ่น H-2069","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/52/88/8858729214152/thumbnail/8858729214152_1-20240516142229-.jpg"
"1770053532-910","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","139.00","ดิลก กล่องดินสอพลาสติก รุ่น PB078 (สินค้าคละลาย ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/86/88/8851215410786/thumbnail/8851215410786_1-20240620114203-.jpg"
"1770053532-911","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","59.00","ดิลก กล่องดินสอพลาสติก รุ่น PB077 คละแบบ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8851215410779/thumbnail/8851215410779_1-20250203144407-.jpg"
"1770053532-912","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","52.00","เมย์ฟลาวเวอร์ สมุดวาดเขียน รุ่น M420 100 แกรม 14 แผ่น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8850944420257/thumbnail/8850944420257_1-20240620114200-.jpg"
"1770053532-913","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","40.00","ดิลก กระดาษโน๊ต KAKAO FRIENDS รุ่น KK800 คละแบบ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/03/88/8851215728003/thumbnail/8851215728003_2-20250326153507-.jpg"
"1770053532-914","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","69.00","ดิลก กระดาษโน้ต 9 x 9 ซม. รุ่น KK205 คละแบบ","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8851215722056/thumbnail/8851215722056_1-20240627155811-.jpg"
"1770053532-915","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","28.00","ซากุระ สมุดฟลอรอล แบลงค์ รุ่น CNB40","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8851023062429/thumbnail/8851023062429_1-20240627110555-.jpg"
"1770053532-916","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","37.00","อี-ไฟล์ คลิปบอร์ด แนชเชอเริล รุ่น CCB15-A5","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/78/88/8851023043978/thumbnail/8851023043978_1-20240627102742-.jpg"
"1770053532-917","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","41.00","ซากุระ สมุดโน๊ตอัดกาว Dotty Dotty รุ่น CNB106 คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/22/88/8851023023222/thumbnail/8851023023222_1-20250328101522-.jpg"
"1770053532-918","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","28.00","ซากุระ ปากกาเจล เจลลี่โรล คลาสสิก XPGB #50","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/93/00/0084511378193/thumbnail/0084511378193_1-20240627110543-.jpg"
"1770053532-919","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","68.00","ซากุระ สีชอล์ค 16 สี รุ่น XEP-16A","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/10/00/0084511374010/thumbnail/0084511374010_1-20240627110543-.jpg"
"1770053532-920","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","109.00","อี-ไฟล์ คลิบบอร์ด ไอ ติ้งค์ รุ่น CCB20-A4 (สินค้าคละสี ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/88/88/8851023044388/thumbnail/8851023044388_1-20240625152530-.jpg"
"1770053532-921","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","60.00","ดิลก คลิปบอร์ด A4 รุ่น KK401 (สินค้าคละสี ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8851215724012/thumbnail/8851215724012_1-20240626133745-.jpg"
"1770053532-922","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","45.00","ดิลก สมุดริมลวด รุ่น KK288-1 ขนาด B7 คละลาย","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/89/88/8851215722889/thumbnail/8851215722889_2-20250326153245-.jpg"
"1770053532-923","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","92.00","มาสเตอร์อาร์ต ชุดเรขาคณิต F719","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/94/88/8851907150594/thumbnail/8851907150594_1-20250128134153-.jpg"
"1770053532-924","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","25.00","ดั๊บเบิ้ล เอ สมุดรายงาน โปรเฟชชั่นนอล แบบมีเส้น ขนาด A4 70 แกรม 30 แผ่น (สินค้าคละสี ไม่สามารถเลือกได้)","฿29.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/27/88/8858741715927/thumbnail/8858741715927_1-20250327170328-.jpg"
"1770053532-925","https://www.bigc.co.th/category/stationery-and-office-supplies?limit=100","","69.00","ออก้า แฟ้มใส่เอกสาร รุ่น PFA-110 แบบใส (สินค้าคละสี ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/88/8851433008246/thumbnail/8851433008246_2.jpg"
