web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1770054171-188","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","2,290.00","ฟิลิปส์ หม้อทอดไร้น้ำมัน รุ่น NA110/00 ขนาด 3.2 ล. สีดำ","฿2,590.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/41/87/8720389033841/thumbnail/8720389033841_1-20240708134302-.jpg"
"1770054171-189","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","649.00","ฟิลิปส์ เตารีดไอน้ำ 2000 วัตต์ รุ่น DST1040/30 PHILIPS Steam Iron 2000W Model DST1040/30","฿790.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/92/87/8720389019692/thumbnail/8720389019692_IR-20240209134902-.jpg"
"1770054171-190","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","590.00","ชาร์ป กาต้มน้ำไฟฟ้า รุ่น EKJ-176","฿899.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8851456106479/thumbnail/8851456106479-20240227140531-.jpg"
"1770054171-191","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","8,990.00","ไฮเออร์ กูเกิ้ลทีวี 4K HDR รุ่น H50K85FUX ขนาด 50 นิ้ว สีดำ","฿9,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/93/69/6976454833393/thumbnail/6976454833393_1-20251002125123-.jpg"
"1770054171-192","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","6,290.00","ฮิตาชิ เครื่องซักผ้าสองถังปั่นกึ่งอัตโนมัติ รุ่น LTT12JWT MRG ขนาด 12 กก. สี Mercury","฿7,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/59/88/8850207919559/thumbnail/8850207919559-20240523103029-1-20240620143144-.jpg"
"1770054171-193","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","10,990.00","นาโน ทีวี UHD รุ่น 55Q1000 ขนาด 55 นิ้ว สีดำ (รุ่นใหม่ ปี 2025)","฿13,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8858739962234/thumbnail/8858739962234_1-20250418132818-.jpg"
"1770054171-194","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","2,790.00","ซัมซุง เตาไมโครเวฟ MS23K3513AW ขนาด 23 ล.","฿2,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/51/88/8806088342351/thumbnail/8806088342351_MW-20230721105009-.jpg"
"1770054171-195","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","7,490.00","ฟิลิปส์ สมาร์ททีวี QLED รุ่น 43PQT6600/67 ขนาด 43 นิ้ว สีดำ","฿8,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/87/8718863049457/thumbnail/8718863049457_1-20251106114130-.jpg"
"1770054171-196","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","359.00","ไอโกะ พัดลมเทอร์โบ ขนาด 6 นิ้ว รุ่น AVF006WH สีขาว","฿399.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/76/88/8851854106576/thumbnail/8851854106576_FAN-20230821222248-.jpg"
"1770054171-197","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","499.00","มิซาว่า เตาแม่เหล็กไฟฟ้าพร้อมหม้อสแตนเลส รุ่น WP-2100 ขนาด 1300 วัตต์","฿699.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8854336038334/thumbnail/8854336038334_1P-20240503152609-.jpg"
"1770054171-198","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","5,790.00","โตชิบา เครื่องซักผ้าฝาบน 1 ถัง รุ่น AW-M901BT(WW) ขนาด 8 กก. สีขาว","฿6,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8858730311871/8858730311871_WM-20230720095832-.jpg"
"1770054171-199","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","399.00","คาชิวา x ซินามอโรล หม้อต้มไฟฟ้าพร้อมซึ้งนึ่ง 700 วัตต์ รุ่น KW-118 ขนาด 1.5 ล.","฿449.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/45/88/8854336047145/thumbnail/8854336047145_1-20250813160440-.jpg"
"1770054171-200","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","799.00","คาชิวา x เฮลโลคิตตี้ หม้อทอดไร้น้ำมัน รุ่น KW-820 ขนาด 4 ล.","฿899.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8854336047121/thumbnail/8854336047121_1-20250813164446-.jpg"
"1770054171-201","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","399.00","ทีฟาล์ว เตารีดแห้ง 1200 วัตต์ รุ่น FS2623T0","฿619.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/53/31/3121040094853/thumbnail/3121040094853_1-20250805110213-.jpg"
"1770054171-202","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,369.00","ชาร์ป เครื่องปั่น รุ่น EM-ICEPOWER ขนาด 1.5 ล.","฿1,788.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/40/88/8851456106240/thumbnail/8851456106240_BLD-20230822082600-.jpg"
"1770054171-203","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","779.00","ชาร์ป หม้อหุงข้าว รุ่น KSH-D15 ขนาด 1.5 ลิตร คละแบบ","฿820.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/21/88/8851456106721/thumbnail/8851456106721_RC-20230720103233-.jpg"
"1770054171-204","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,149.00","ชาร์ป หม้อหุงข้าวอุ่นทิพย์ 600 วัตต์ รุ่น KS-P18E ขนาด 1.8 ล. สีขาว","฿1,200.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/76/88/8851456107476/thumbnail/8851456107476_RC-20230822103849-.jpg"
"1770054171-205","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","13,990.00","ฮิตาชิ ตู้เย็นอินเวอร์เตอร์ 2 ประตู รุ่น HRTN6443SXTH ขนาด 14.4Q สีเอเลแกนท์ ไอนอคซ์","฿15,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/19/88/8850207541019/thumbnail/8850207541019_1-20241030111709-.jpg"
"1770054171-206","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,098.00","ฮาตาริ พัดลมตั้งโต๊ะ รุ่น T18M1 ขนาด 18 นิ้ว (สินค้าคละสี ไม่สามารถเลือกได้)","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/40/88/8850918005640/thumbnail/8850918005640_1-20231017142416-.jpg"
"1770054171-207","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","3,990.00","ทีซีแอล ตู้เย็น 1 ประตู ขนาด 3.3 คิว รุ่น RT09XFSDB สีดำ","฿4,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/69/6933749528013/thumbnail/6933749528013-20240227112539-.jpg"
"1770054171-208","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","990.00","ฟิลิปส์ เครื่องปิ้งขนมปัง รุ่น HD2581","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/87/8710103800361/thumbnail/8710103800361-20240513152509-.jpg"
"1770054171-209","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","799.00","อิมาร์เฟล็กซ์ เครื่องดูดฝุ่น 1600W รุ่น VC-933R สีแดง","฿959.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8851443933118/thumbnail/8851443933118_1-20241018143720-.jpg"
"1770054171-210","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","690.00","ชาร์ป กาต้มน้ำไฟฟ้า รุ่น EKJ-102 ขนาด 1.0 ล. สีขาว","฿790.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/58/88/8851456107858/thumbnail/8851456107858_1-20250807141224-.jpg"
"1770054171-211","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,119.00","ชาร์ป หม้อหุงข้าว KS-11ET ขนาด 1 ล. คละแบบ","฿1,150.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8851456105014/thumbnail/8851456105014_RC-20230720102548-.jpg"
"1770054171-212","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","599.00","อิมาร์เฟล็กซ์ หม้ออเนกประสงค์ รุ่น EP740 ขนาด 1 ล.","฿629.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8851443740006/thumbnail/8851443740006_1-20240502234027-.jpg"
"1770054171-213","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","9,990.00","ซัมซุง ตู้เย็น 2 ประตู รุ่น RT25FGRADB1/ST ขนาด 9.1 คิว สีดำ","฿12,490.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/88/8806092540446/thumbnail/8806092540446_1-20231016104945-.jpg"
"1770054171-214","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","199.00","ออตโต้ เตารีดไฟฟ้า รุ่น EI-601 (สินค้าคละสี ไม่สามารถเลือกได้)","฿239.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/32/88/8852607003432/thumbnail/8852607003432_IR-20230822105819-.jpg"
"1770054171-215","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","499.00","คาชิวา ชุดเซ็ตกาต้มน้ำไร้สาย รุ่น EK189 และหม้อด้ามไฟฟ้า รุ่น KW209","฿899.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/62/88/8854336043062/thumbnail/8854336043062.jpg"
"1770054171-216","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","399.00","สมาร์ทโฮม หม้อหุงข้าวไฟฟ้า รุ่น SRC1812 1.8 ล.","฿479.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/86/88/8859110104786/thumbnail/8859110104786_RC-20230720105239-.jpg"
"1770054171-217","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","9,150.00","มิตซูบิชิ อินเวอร์เตอร์ ตู้เย็น 2 ประตู รุ่น MR-FC23EY ขนาด 7.7 คิว สี Silky Silver","฿9,390.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8850519329237/thumbnail/8850519329237_1-20250325143849-.jpg"
"1770054171-218","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","990.00","ชาร์ป เตาอบไฟฟ้า รุ่น EO-9P ขนาดความจุ 9 ล. สีดำ","฿1,100.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8851456107216/thumbnail/8851456107216_MW-20230721102136-.jpg"
"1770054171-219","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,090.00","ฟิลิปส์ เตารีดไอน้ำ รุ่น DST3011/20 ขนาด 2100 วัตต์","฿1,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/87/8720389001604/8720389001604_IR-20230822105746-.jpg"
"1770054171-220","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","11,990.00","ชาร์ป ตู้เย็น 2 ประตู ระบบ J-Tech Inverter รุ่น SJ-XP300TP-DK ขนาด 10.6 คิว สีเงินเข้ม","฿12,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/45/4550556101417/thumbnail/4550556101417_RF-20230822132605-.jpg"
"1770054171-221","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","690.00","ฟิลิปส์ เตารีด รุ่น GC160/22 ขนาด 1200 วัตต์","฿890.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/87/8710103604334/thumbnail/8710103604334_IR-20230822105825-.jpg"
"1770054171-222","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","849.00","ฮานาบิชิ กระทะไฟฟ้า รุ่น HTP-360S ฝาแก้ว ขนาด 12 นิ้ว","฿899.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8852374100150/thumbnail/8852374100150_1-20240507102222-.jpg"
"1770054171-223","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,150.00","ชาร์ป กระติกน้ำร้อนไฟฟ้า รุ่น KP-Y33 ขนาด 3.3 ล.","฿1,190.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8851456104413/thumbnail/8851456104413-20240227114650-.jpg"
"1770054171-224","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","748.00","ฮาตาริ พัดลมตั้งโต๊ะ รุ่น T14M1 ขนาด 14 นิ้ว คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/26/88/8850918005626/thumbnail/8850918005626_1-20240904103917-.jpg"
"1770054171-225","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","2,588.00","ฮาตาริ เครื่องฟอกอากาศ รุ่น AP12R1 สีขาว","฿2,988.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/88/8850918005305/thumbnail/8850918005305_AP-20230822134839-.jpg"
"1770054171-226","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","8,490.00","แอลจี ตู้เย็น 2 ประตู รุ่น GN-B262PQSF 9.4 คิว สีดำแมท","฿9,550.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8806096556634/thumbnail/8806096556634_1-20251022154329-.jpg"
"1770054171-227","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","8,690.00","ฮิตาชิ เครื่องซักผ้าฝาบน รุ่น LTL 12MVW0T GG ขนาด 12 กก. สีเทา Graphite Grey","฿11,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/82/88/8850207919382/thumbnail/8850207919382_1-20240212103542-.jpg"
"1770054171-228","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","948.00","ชาร์ป พัดลมสไลด์ ขนาด 16 นิ้ว รุ่น PJ-SL165 (สินค้าคละสี ไม่สามารถเลือกได้)","฿1,080.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8851456107629/thumbnail/8851456107629_FAN-20240205141351-.jpg"
"1770054171-229","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,249.00","ชาร์ป หม้อหุงข้าว รุ่น KS19ET ขนาด 1.8 ล. คละลาย","฿1,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8851456105038/thumbnail/8851456105038_RC-20230720102654-.jpg"
"1770054171-230","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","399.00","คาชิวา x ปอมปอมปุริน หม้อข้าว 200 วัตต์ รุ่น RC-067 ขนาด 0.6 ล.","฿449.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/61/88/8854336047961/thumbnail/8854336047961_1-20250813160442-.jpg"
"1770054171-231","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","599.00","คาชิวา x เฮลโลคิตตี้ เตาแม่เหล็กไฟฟ้า 1300 วัตต์ รุ่น WP-2400","฿699.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/08/88/8854336047008/thumbnail/8854336047008_1-20250813164446-.jpg"
"1770054171-232","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","8,990.00","ฮิตาชิ ตู้เย็น 2 ประตู ขนาด 8.5 คิว รุ่น HRTN5255MFBBKTH สีบริลเลียนท์ แบล็ค","฿9,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8850207536756/thumbnail/8850207536756_1-20231103114750-.jpg"
"1770054171-233","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,290.00","ทีฟาล์ว เครื่องปั่นพกพา รุ่น BL1C0430 300 มล. สีฟ้า","฿1,590.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/30/3016661178146/thumbnail/3016661178146_1-20260121170723-.jpg"
"1770054171-234","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,990.00","แอลจี แอร์อินเวอร์เตอร์ รุ่น ICE13M 12,000 บีทียู (ฟรีติดตั้ง)","฿19,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/88/8851434636905/thumbnail/8851434636905_1-20241025114218-.jpg"
"1770054171-235","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","899.00","โตชิบา พัดลมสไลด์ตั้งพื้น รุ่น F-ALC50TH ขนาด 16 นิ้ว คละสี","฿1,090.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/69/6939924852164/thumbnail/6939924852164_1-20250210174233-.jpg"
"1770054171-236","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","13,990.00","ฮิตาชิ ตู้เย็นอินเวอร์เตอร์ 2 ประตู รุ่น HRTN6443SGBKTH ขนาด 14.4Q สีกลาสแบล็ก","฿16,790.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/02/88/8850207541002/thumbnail/8850207541002_1-20241030111652-.jpg"
"1770054171-237","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,319.00","ชาร์ป หม้อหุงข้าว รุ่น KSH-D28 ขนาด 2.8 ลิตร (สินค้าคละแบบ ไม่สามารถเลือกได้)","฿1,370.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/29/88/8851456106929/thumbnail/8851456106929_RC-20230720103433-.jpg"
"1770054171-238","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","639.00","ชาร์ป หม้อหุงข้าว รุ่น KSH-D06 ขนาด 0.6 ลิตร คละสี คละลาย","฿670.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8851456106585/thumbnail/8851456106585_RC-20230720103121-.jpg"
"1770054171-239","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","999.00","สมาร์ทโฮม เตาแก๊ส 2 หัวพื้นหน้ากระจก รุ่น SM-GA2H-05 สีดำ","฿1,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8859110104571/thumbnail/8859110104571.jpg"
"1770054171-240","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","6,990.00","ฮิตาชิ เครื่องซักผ้าฝาบน รุ่น LTL10M00GG ขนาด 10 กก. สี Graphite Gray","฿7,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/77/86/8690842763977/thumbnail/8690842763977_1-20251024105446-.jpg"
"1770054171-241","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,499.00","ชาร์ป หม้อหุงข้าวไฟฟ้า รุ่น KSR19ST ขนาด 1.8 ล. (สินค้าคละแบบ ไม่สามารถเลือกได้)","฿1,550.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/63/88/8851456104963/thumbnail/8851456104963_1-20250424133319-.jpg"
"1770054171-242","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","9,990.00","ทีซีแอล ทีวี 4K QLED รุ่น 43P7K 43นิ้ว สีดำ","฿12,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/58/69/6921732844158/thumbnail/6921732844158-20250402104054-.jpg"
"1770054171-243","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","1,790.00","สมาร์ทโฮม เตาอบไฟฟ้า รุ่น SM-OV1600 ขนาด 42 ล.","฿1,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/15/88/8859110104915/thumbnail/8859110104915_MW-20231003154000-.jpg"
"1770054171-244","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","11,990.00","ซัมซุง สมาร์ททีวี QLED รุ่น QA43Q7F4AKXXT ขนาด 43 นิ้ว สี Titan Gray","฿13,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/05/88/8806097109105/thumbnail/8806097109105_1-20250716134639-.jpg"
"1770054171-245","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","16,990.00","ซัมซุง สมาร์ททีวี QLED รุ่น QA55Q7F4AKXXT ขนาด 55 นิ้ว สี Titan Gray","฿19,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/34/88/8806097107934/thumbnail/8806097107934_1-20250716134648-.jpg"
"1770054171-246","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","2,290.00","ชาร์ป เครื่องทำน้ำอุ่นไฟฟ้า 3800 วัตต์ รุ่น WH-38AG สีขาว (ไม่รวมติดตั้ง)","฿3,290.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/90/88/8851456107490/thumbnail/8851456107490_EWH-20230822105006-.jpg"
"1770054171-247","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","690.00","ชาร์ป เครื่องปิ้งขนมปังไฟฟ้า รุ่น KZ-2S04 สีขาว","฿790.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8851456107513/thumbnail/8851456107513-20240513152550-.jpg"
"1770054171-248","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","12,490.00","โตชิบา ตู้เย็น 2 ประตู รุ่น GR-RT535WEA-PMTH(06) 14.4 คิว สี Morandi Grey","฿15,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/45/88/8858730391545/thumbnail/8858730391545_1-20251022154334-.jpg"
"1770054171-249","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","3,669.00","ชาร์ป หม้อหุงข้าว 7.0 ลิตร รุ่น KSH-D77 (สินค้าคละแบบ ไม่สามารถเลือกได้)","฿3,800.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/98/88/8851456106998/thumbnail/8851456106998_RC-20230720103612-.jpg"
"1770054171-250","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","339.00","ออตโต้ หม้อหุงข้าวไฟฟ้า CR-110T ขนาด 1 ล.","฿399.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/13/88/8852607001513/thumbnail/8852607001513_RC-20230720104134-.jpg"
"1770054171-251","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","15,999.00","ไฮเซ่นส์ สมาร์ททีวี VIDAA UHD 4K รุ่น 65A6Q ขนาด 65 นิ้ว สีดำ","฿22,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/69/6942351415406/thumbnail/6942351415406_1-20250630103137-.jpg"
"1770054171-252","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","649.00","โตชิบา หม้อหุงข้าว รุ่น RC-T18CE ขนาด 1.8 ล. สีขาว","฿779.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/89/8936049137174/thumbnail/8936049137174_RC-20230720105840-.jpg"
"1770054171-253","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","17,499.00","ไฮเซ่นส์ ตู้เย็น 4 ประตู รุ่น RQ518N4TBU ขนาด 15.1 คิว สี Black Glass","฿20,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/69/6921727084217/thumbnail/6921727084217_1-20240808230244-.jpg"
"1770054171-254","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","998.00","ฮาตาริ พัดลมติดผนัง รุ่น W16M1 ขนาด 16 นิ้ว คละสี","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/88/8850918005701/thumbnail/8850918005701_1-20240903112238-.jpg"
"1770054171-255","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","6,290.00","ฟิลิปส์ ดิจิตอลทีวี Full HD รุ่น 43PFT5019/67 ขนาด 43 นิ้ว","฿6,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/31/87/8718863044131/thumbnail/8718863044131-20240523131038-.jpg"
"1770054171-256","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","2,590.00","ชาร์ป เครื่องฟอกอากาศ รุ่น FP-J30TA-A สีฟ้า","฿4,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/49/4974019930923/thumbnail/4974019930923_AP-20230822134815-.jpg"
"1770054171-257","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","499.00","ออตโต้ หม้อสุกี้ชาบู รุ่น SP-323A ขนาด 3 ล. สีขาว","฿690.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8852607005160/thumbnail/8852607005160-20240507112104-.jpg"
"1770054171-258","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","299.00","อะโคนาติก เครื่องปิ้งขนมปัง รุ่น AN-TT7540 สีครีม","฿499.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/88/8859474202418/thumbnail/8859474202418_1-20250730162429-.jpg"
"1770054171-259","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","14,990.00","ซัมซุง ทีวี QLED รุ่น QA50Q7F4AKXXT ขนาด 50 นิ้ว สีดำ","฿15,990.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8806077108160/thumbnail/8806077108160_1-20250721173823-.jpg"
"1770054171-260","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","2,590.00","อะโคเนติค ตู้เย็น มินิบาร์ รุ่น AN-FR468 ขนาด 1.7 คิว","฿3,690.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8853279007957/thumbnail/8853279007957_LB-20230720154608-.jpg"
"1770054171-261","https://www.bigc.co.th/category/home-appliances-electronic-products?limit=100","","650.00","ซิมพลัส x บัตเตอร์แบร์ เตารีดพกพา รุ่น GTJH022PKBC-BB-TH","฿689.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/88/88/8859847102888/thumbnail/8859847102888_1-20250904114244-.jpg"
